STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Madhya Pradesh,dhar,Kukshi,Wheat,Other,FAQ,2180.0,2335.0,2240.0,6/7/2023
West Bengal,murshidabad,Jangipur,Onion,Red,FAQ,1255.0,1300.0,1280.0,6/7/2023
Nagaland,kohima,Jalukie,Onion,1st Sort,FAQ,7000.0,7200.0,7100.0,6/7/2023
Karnataka,udupi,Udupi,Potato,Potato,FAQ,1600.0,1800.0,1700.0,6/7/2023
West Bengal,alipurduar,Alipurduar,Tomato,Other,FAQ,2300.0,2500.0,2400.0,6/7/2023
Punjab,kapurthala,Phagwara,Onion,Other,FAQ,861.0,1445.0,1431.0,6/7/2023
Rajasthan,sirohi,Abu Road,Tomato,Other,FAQ,775.0,825.0,800.0,6/7/2023
Madhya Pradesh,gwalior,Lashkar,Wheat,Mill Quality,FAQ,2200.0,2320.0,2250.0,6/7/2023
Madhya Pradesh,dewas,Dewas(F&V),Onion,Other,FAQ,500.0,1500.0,900.0,6/7/2023
Uttar Pradesh,hardoi,Madhoganj,Potato,Badshah,FAQ,950.0,1000.0,980.0,6/7/2023
Karnataka,kolar,Gowribidanoor,Onion,Onion,FAQ,1200.0,2000.0,1500.0,6/7/2023
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Desi,FAQ,700.0,1100.0,950.0,6/7/2023
Haryana,sirsa,Sirsa,Potato,Other,FAQ,400.0,2300.0,800.0,6/7/2023
Madhya Pradesh,hoshangabad,Semriharchand,Wheat,Other,FAQ,2101.0,2233.0,2225.0,6/7/2023
Haryana,panchkula,Panchkul(Kalka),Tomato,Other,FAQ,2000.0,3000.0,2500.0,6/7/2023
 Punjab,fazilka,Jalalabad,Potato,Other,FAQ,1000.0,1000.0,1000.0,6/7/2023
Nagaland,longleng,Longleng,Potato,Potato,FAQ,2800.0,3100.0,2900.0,6/7/2023
Maharashtra,nagpur,Kamthi,Tomato,Local,FAQ,1400.0,1800.0,1600.0,6/7/2023
Maharashtra,jalgaon,Raver,Wheat,Other,FAQ,2185.0,2250.0,2185.0,6/7/2023
Madhya Pradesh,ratlam,Ratlam,Wheat,Sharbati,FAQ,2616.0,3275.0,2871.0,6/7/2023
Uttar Pradesh,gonda,Gonda,Onion,Red,FAQ,1230.0,1250.0,1240.0,6/7/2023
Chattisgarh,rajnandgaon,Rajnandgaon,Onion,Onion,FAQ,800.0,1200.0,1000.0,6/7/2023
Madhya Pradesh,khargone,Khargone,Wheat,Other,FAQ,2125.0,2385.0,2280.0,6/7/2023
Uttar Pradesh,ghazipur,Jangipura,Potato,Desi,FAQ,880.0,940.0,910.0,6/7/2023
Gujarat,patan,Siddhpur,Wheat,Hybrid,FAQ,2000.0,2575.0,2287.0,6/7/2023
Uttar Pradesh,ghaziabad,Hapur,Potato,Desi,FAQ,1060.0,1200.0,1100.0,6/7/2023
Haryana,ambala,Shahzadpur,Potato,Potato,FAQ,700.0,700.0,700.0,6/7/2023
Uttar Pradesh,fatehpur,Jahanabad,Wheat,Other,FAQ,2200.0,2220.0,2210.0,6/7/2023
Haryana,karnal,"New Grain Market(main), Karnal",Tomato,Other,FAQ,200.0,400.0,300.0,6/7/2023
Rajasthan,alwar,Alwar (F&V),Tomato,Other,FAQ,1000.0,1400.0,1200.0,6/7/2023
Orissa,bhadrak,Chandabali,Tomato,Other,FAQ,1000.0,1400.0,1200.0,6/7/2023
Madhya Pradesh,raisen,Begamganj,Wheat,Other,FAQ,2125.0,2365.0,2225.0,6/7/2023
Jammu & Kashmir,jammu,Akhnoor,Tomato,Other,FAQ,1000.0,1200.0,1100.0,6/7/2023
Rajasthan,bharatpur,Bharatpur,Wheat,Other,FAQ,2025.0,2241.0,2133.0,6/7/2023
 Punjab,fazilka,Abohar,Tomato,Tomato,FAQ,700.0,850.0,805.0,6/7/2023
Rajasthan,chittorgarh,Kapasan,Wheat,Lokwan,FAQ,2050.0,2250.0,2150.0,6/7/2023
Uttar Pradesh,prayagraj,Jasra,Onion,Red,FAQ,1050.0,1200.0,1135.0,6/7/2023
Haryana,sirsa,Dabwali,Onion,Other,FAQ,500.0,500.0,500.0,6/7/2023
Andhra Pradesh,hyderabad,Gudimalkapur,Onion,1st Sort,FAQ,300.0,1500.0,800.0,6/7/2023
West Bengal,nadia,Ranaghat,Onion,Other,FAQ,1600.0,1750.0,1700.0,6/7/2023
Haryana,panipat,Madlauda,Potato,Other,FAQ,800.0,800.0,800.0,6/7/2023
Gujarat,bhavnagar,Taleja,Wheat,Kalyan,FAQ,1975.0,2575.0,2275.0,6/7/2023
Uttar Pradesh,ambedkarnagar,Akbarpur,Potato,Desi,FAQ,1030.0,1100.0,1080.0,6/7/2023
Himachal Pradesh,shimla,Shimla,Potato,Other,FAQ,1600.0,2000.0,1700.0,6/7/2023
Gujarat,bharuch,Ankleshwar,Onion,Medium,FAQ,800.0,1100.0,900.0,6/7/2023
Punjab,hoshiarpur,Mukerian(Talwara),Tomato,Tomato,FAQ,800.0,1200.0,1000.0,6/7/2023
Haryana,sonipat,Ganaur,Potato,Potato,FAQ,1000.0,1200.0,1000.0,6/7/2023
Karnataka,chikmagalur,Bagepalli,Potato,Potato,FAQ,2500.0,3000.0,2700.0,6/7/2023
Himachal Pradesh,kullu,Kullu,Onion,Other,FAQ,1700.0,1900.0,1900.0,6/7/2023
Maharashtra,parbhani,Gangakhed,Wheat,Other,FAQ,2100.0,2400.0,2300.0,6/7/2023
Madhya Pradesh,khargone,Badwaha,Potato,Other,FAQ,650.0,1250.0,900.0,6/7/2023
Madhya Pradesh,indore,Gautampura,Wheat,147 Average,FAQ,1915.0,2500.0,2500.0,6/7/2023
West Bengal,howrah,Ramkrishanpur(Howrah),Potato,Jyoti,FAQ,1470.0,1500.0,1480.0,6/7/2023
Andhra Pradesh,adilabad,Mancharial,Tomato,Deshi,FAQ,3500.0,3500.0,3500.0,6/7/2023
Uttar Pradesh,varanasi,Varanasi(F&V),Onion,Red,FAQ,1050.0,1200.0,1125.0,6/7/2023
Uttar Pradesh,sitapur,Hargaon (Laharpur),Wheat,Dara,FAQ,2200.0,2220.0,2210.0,6/7/2023
Uttar Pradesh,ambedkarnagar,Akbarpur,Onion,Red,FAQ,1000.0,1070.0,1040.0,6/7/2023
Orissa,bargarh,Bargarh,Tomato,Other,FAQ,1100.0,1300.0,1200.0,6/7/2023
Uttar Pradesh,baghpat,Baraut,Tomato,Deshi,FAQ,900.0,1000.0,950.0,6/7/2023
Kerala,malappuram,Manjeri,Tomato,Other,FAQ,2300.0,2400.0,2350.0,6/7/2023
Rajasthan,rajsamand,Rajsamand,Onion,Onion,FAQ,1000.0,1200.0,1100.0,6/7/2023
Punjab,sangrur,Bhawanigarh,Tomato,Other,FAQ,1000.0,1000.0,1000.0,6/7/2023
Haryana,karnal,"New Grain Market(main), Karnal",Onion,Other,FAQ,700.0,1200.0,950.0,6/7/2023
Delhi,delhi,Azadpur,Tomato,Tomato,FAQ,120.0,1200.0,594.0,6/7/2023
Maharashtra,amarawati,Amrawati(Frui & Veg. Market),Tomato,Local,FAQ,2000.0,2200.0,2100.0,6/7/2023
Rajasthan,hanumangarh,Rawatsar,Potato,(Red Nanital),FAQ,900.0,900.0,900.0,6/7/2023
Madhya Pradesh,shivpuri,Shivpuri(F&V),Potato,Other,FAQ,1100.0,1100.0,1100.0,6/7/2023
Rajasthan,pratapgarh,Pratapgarh,Wheat,Dara,FAQ,2250.0,2450.0,2300.0,6/7/2023
Uttar Pradesh,auraiya,Achalda,Tomato,Hybrid,FAQ,810.0,1010.0,910.0,6/7/2023
Uttar Pradesh,pratapgarh,Pratapgarh,Wheat,Dara,FAQ,2250.0,2450.0,2300.0,6/7/2023
Madhya Pradesh,indore,Mhow,Wheat,Other,FAQ,1961.0,2605.0,2306.0,6/7/2023
Kerala,kottayam,Thalayolaparambu,Onion,Big,FAQ,1800.0,2100.0,2000.0,6/7/2023
Haryana,bhiwani,Ch. Dadri,Potato,Other,FAQ,900.0,1500.0,1200.0,6/7/2023
Gujarat,bharuch,Ankleshwar,Tomato,Tomato,FAQ,600.0,1100.0,800.0,6/7/2023
Rajasthan,hanumangarh,Hanumangarh(Urlivas),Potato,(Red Nanital),FAQ,900.0,900.0,900.0,6/7/2023
Uttar Pradesh,jhansi,Gurusarai,Onion,Red,FAQ,960.0,1050.0,1000.0,6/7/2023
West Bengal,puruliya,Balarampur,Potato,Other,FAQ,1100.0,1120.0,1110.0,6/7/2023
Punjab,muktsar,Malout,Tomato,Tomato,FAQ,300.0,500.0,400.0,6/7/2023
Madhya Pradesh,chhatarpur,Rajnagar,Wheat,Mill Quality,FAQ,2130.0,2170.0,2150.0,6/7/2023
Rajasthan,bharatpur,Nadwai,Wheat,Other,FAQ,2187.0,2200.0,2197.0,6/7/2023
Uttar Pradesh,etawah,Etawah,Wheat,Dara,FAQ,2200.0,2300.0,2240.0,6/7/2023
Uttar Pradesh,ballia,Ballia,Tomato,Hybrid,FAQ,870.0,990.0,930.0,6/7/2023
Himachal Pradesh,kullu,Kullu,Tomato,Other,FAQ,1200.0,1600.0,1300.0,6/7/2023
West Bengal,paschim bardhaman,Asansol,Tomato,Hybrid,FAQ,2200.0,2400.0,2300.0,6/7/2023
Madhya Pradesh,indore,Indore(F&V),Tomato,Other,FAQ,600.0,2000.0,1200.0,6/7/2023
Haryana,mewat,Tauru,Potato,Potato,FAQ,1000.0,1000.0,1000.0,6/7/2023
Uttar Pradesh,amethi,Sultanpur,Potato,Badshah,FAQ,1025.0,1130.0,1070.0,6/7/2023
Kerala,malappuram,Kondotty,Onion,Other,FAQ,1400.0,1600.0,1500.0,6/7/2023
Madhya Pradesh,sagar,Bamora,Wheat,Other,FAQ,2149.0,2157.0,2157.0,6/7/2023
Haryana,sonipat,Sonepat(Kharkhoda),Potato,Other,FAQ,400.0,1200.0,1000.0,6/7/2023
Kerala,alappuzha,Alappuzha,Potato,Other,FAQ,2800.0,3500.0,2800.0,6/7/2023
Punjab,sangrur,Bhawanigarh,Onion,Other,FAQ,800.0,1200.0,1000.0,6/7/2023
Uttar Pradesh,sitapur,Viswan,Potato,Desi,FAQ,960.0,1000.0,980.0,6/7/2023
Punjab,amritsar,Rayya,Onion,Red,FAQ,1600.0,1600.0,1600.0,6/7/2023
 Punjab,fazilka,Fazilka,Potato,Other,FAQ,1000.0,1200.0,1100.0,6/7/2023
Punjab,sangrur,Ahmedgarh,Tomato,Other,FAQ,400.0,500.0,450.0,6/7/2023
Andhra Pradesh,medak,Vantamamidi,Potato,Local,FAQ,1000.0,1000.0,1000.0,6/7/2023
Madhya Pradesh,damoh,Hata,Wheat,Other,FAQ,1900.0,2300.0,2100.0,6/7/2023
Haryana,panchkula,"New Grain Market , Panchkula",Potato,Other,FAQ,2000.0,3000.0,2500.0,6/7/2023
Gujarat,sabarkantha,Himatnagar,Wheat,Sonalika,FAQ,2250.0,2700.0,2475.0,6/7/2023
Jammu & Kashmir,jammu,Narwal Jammu (F&V),Onion,Other,FAQ,1000.0,1200.0,1100.0,6/7/2023
Gujarat,rajkot,Rajkot(Veg.Sub Yard),Potato,Desi,FAQ,650.0,1300.0,1000.0,6/7/2023
Madhya Pradesh,rajgarh,Narsinghgarh,Onion,Other,FAQ,100.0,1400.0,800.0,6/7/2023
Uttar Pradesh,ballia,Chitwadagaon,Onion,Red,FAQ,1055.0,1175.0,1110.0,6/7/2023
Kerala,kollam,Anchal,Tomato,Other,FAQ,4000.0,4200.0,4100.0,6/7/2023
Rajasthan,hanumangarh,Goluwala,Wheat,147 Best,FAQ,2105.0,2178.0,2149.0,6/7/2023
Madhya Pradesh,indore,Indore(F&V),Potato,Desi,FAQ,600.0,1600.0,1145.0,6/7/2023
Rajasthan,bikaner,Bikaner (F&V),Tomato,Other,FAQ,800.0,1000.0,900.0,6/7/2023
Madhya Pradesh,hoshangabad,Hoshangabad,Tomato,Deshi,FAQ,570.0,730.0,690.0,6/7/2023
Uttar Pradesh,maharajganj,Nautnava,Wheat,Dara,FAQ,2100.0,2250.0,2200.0,6/7/2023
Madhya Pradesh,guna,Guna(F&V),Potato,Other,FAQ,350.0,500.0,400.0,6/7/2023
Uttar Pradesh,fatehpur,Bindki,Tomato,Hybrid,FAQ,870.0,940.0,900.0,6/7/2023
Madhya Pradesh,indore,Mhow,Tomato,Deshi,FAQ,1300.0,2500.0,2000.0,6/7/2023
Andhra Pradesh,adilabad,Adilabad(Rythu Bazar),Tomato,Other,FAQ,5000.0,5000.0,5000.0,6/7/2023
Madhya Pradesh,shajapur,Shajapur(F&V),Onion,Other,FAQ,150.0,1250.0,650.0,6/7/2023
Andhra Pradesh,hyderabad,Erragadda(Rythu Bazar),Potato,(Red Nanital),FAQ,2100.0,2100.0,2100.0,6/7/2023
Uttar Pradesh,azamgarh,Azamgarh,Tomato,Hybrid,FAQ,1055.0,1210.0,1130.0,6/7/2023
Uttar Pradesh,balrampur,Tulsipur,Potato,Desi,FAQ,1000.0,1075.0,1050.0,6/7/2023
West Bengal,bankura,Indus(Bankura Sadar),Potato,Jyoti,FAQ,1240.0,1260.0,1250.0,6/7/2023
Uttar Pradesh,amethi,Jafarganj,Potato,Badshah,FAQ,1030.0,1100.0,1070.0,6/7/2023
Uttar Pradesh,etawah,Bharthna,Onion,Red,FAQ,1145.0,1345.0,1245.0,6/7/2023
Kerala,idukki,Nedumkandam,Potato,Other,FAQ,2500.0,2500.0,2500.0,6/7/2023
Punjab,barnala,Barnala,Potato,Other,FAQ,800.0,900.0,850.0,6/7/2023
Haryana,kurukshetra,Ladwa,Onion,Onion,FAQ,700.0,1000.0,850.0,6/7/2023
Uttar Pradesh,basti,Basti,Wheat,Dara,FAQ,2125.0,2300.0,2260.0,6/7/2023
West Bengal,nadia,Ranaghat,Tomato,Other,FAQ,3900.0,4050.0,4000.0,6/7/2023
Uttar Pradesh,auraiya,Auraiya,Onion,Red,FAQ,1050.0,1200.0,1130.0,6/7/2023
West Bengal,paschim bardhaman,Durgapur,Onion,Other,FAQ,1400.0,1550.0,1500.0,6/7/2023
Haryana,jind,Safidon,Tomato,Other,FAQ,700.0,900.0,900.0,6/7/2023
Uttar Pradesh,basti,Basti,Potato,Desi,FAQ,920.0,1020.0,970.0,6/7/2023
Madhya Pradesh,vidisha,Lateri,Wheat,Mill Quality,FAQ,2075.0,2100.0,2085.0,6/7/2023
Kerala,kottayam,Ettumanoor,Onion,Big,FAQ,2000.0,2400.0,2200.0,6/7/2023
Uttar Pradesh,badaun,Bilsi,Onion,Red,FAQ,1000.0,1100.0,1065.0,6/7/2023
Uttar Pradesh,mirzapur,Ahirora,Onion,Red,FAQ,1020.0,1250.0,1130.0,6/7/2023
Maharashtra,pune,Pune(Manjri),Tomato,Other,FAQ,1000.0,2000.0,1400.0,6/7/2023
Maharashtra,sholapur,Barshi(Vairag),Wheat,Other,FAQ,1900.0,2311.0,2050.0,6/7/2023
Kerala,thiruvananthapuram,Aralamoodu,Onion,Onion,FAQ,2500.0,2500.0,2500.0,6/7/2023
Uttar Pradesh,agra,Jagnair,Potato,Desi,FAQ,750.0,850.0,800.0,6/7/2023
Kerala,kollam,Anchal,Onion,Other,FAQ,3200.0,3400.0,3300.0,6/7/2023
Uttar Pradesh,mainpuri,Bewar,Wheat,Dara,FAQ,2200.0,2220.0,2210.0,6/7/2023
Uttar Pradesh,lalitpur,Lalitpur,Potato,Local,FAQ,920.0,980.0,950.0,6/7/2023
Punjab,muktsar,Bariwala,Onion,Other,FAQ,900.0,900.0,900.0,6/7/2023
Maharashtra,ahmednagar,Newasa(Ghodegaon),Onion,Other,FAQ,200.0,1200.0,800.0,6/7/2023
Madhya Pradesh,alirajpur,Alirajpur,Wheat,Other,FAQ,2000.0,2200.0,2100.0,6/7/2023
Karnataka,mandya,Mandya,Potato,Potato,FAQ,2500.0,2500.0,2500.0,6/7/2023
Uttar Pradesh,ballia,Ballia,Onion,Red,FAQ,1070.0,1190.0,1130.0,6/7/2023
West Bengal,paschim bardhaman,Asansol,Potato,Jyoti,FAQ,1300.0,1480.0,1420.0,6/7/2023
Andhra Pradesh,nalgonda,Miryalguda(Rythu Bazar),Onion,Red,FAQ,1500.0,1500.0,1500.0,6/7/2023
Uttar Pradesh,kaushambi,Bharwari,Potato,Desi,FAQ,800.0,950.0,880.0,6/7/2023
Gujarat,dahod,Dahod,Wheat,Lokwan,FAQ,2450.0,2650.0,2550.0,6/7/2023
Rajasthan,baran,Baran,Wheat,Other,FAQ,2060.0,2499.0,2241.0,6/7/2023
Maharashtra,ahmednagar,Rahata,Tomato,Other,FAQ,500.0,2000.0,1200.0,6/7/2023
Maharashtra,ratnagiri,Ratnagiri (Nachane),Tomato,Other,FAQ,100.0,180.0,150.0,6/7/2023
Maharashtra,nashik,Malegaon,Wheat,Other,FAQ,2220.0,2700.0,2391.0,6/7/2023
Karnataka,hassan,Hassan,Potato,Potato,FAQ,550.0,1666.0,1043.0,6/7/2023
Madhya Pradesh,dhar,Badnawar(F&V),Onion,Onion,FAQ,200.0,1205.0,462.0,6/7/2023
Himachal Pradesh,hamirpur,Maudaha,Onion,Red,FAQ,900.0,1000.0,950.0,6/7/2023
Uttar Pradesh,agra,Jagnair,Tomato,Deshi,FAQ,800.0,900.0,850.0,6/7/2023
Madhya Pradesh,dewas,Dewas(F&V),Potato,Other,FAQ,400.0,1600.0,800.0,6/7/2023
Maharashtra,akola,Akola,Onion,Other,FAQ,500.0,1100.0,800.0,6/7/2023
Uttar Pradesh,meerut,Meerut,Onion,Red,FAQ,1020.0,1235.0,1125.0,6/7/2023
Uttar Pradesh,badaun,Badayoun,Wheat,Dara,FAQ,2180.0,2270.0,2220.0,6/7/2023
Gujarat,amreli,Amreli,Wheat,Lokwan,FAQ,2185.0,2420.0,2345.0,6/7/2023
Haryana,panipat,Madlauda,Onion,Other,FAQ,1000.0,1000.0,1000.0,6/7/2023
Madhya Pradesh,mandsaur,Mandsaur,Wheat,Other,FAQ,1941.0,2517.0,2240.0,6/7/2023
Gujarat,ahmedabad,Mandal,Wheat,Other,FAQ,1950.0,2250.0,2125.0,6/7/2023
Punjab,jalandhar,Lohian Khas,Potato,Other,FAQ,400.0,600.0,500.0,6/7/2023
Rajasthan,ajmer,Madanganj Kishangarh,Tomato,Deshi,FAQ,800.0,1000.0,900.0,6/7/2023
Uttar Pradesh,banda,Atarra,Wheat,Dara,FAQ,2250.0,2300.0,2300.0,6/7/2023
Maharashtra,nanded,Loha,Wheat,Other,FAQ,1900.0,3251.0,2600.0,6/7/2023
Maharashtra,beed,Majalgaon,Wheat,Other,FAQ,2100.0,3512.0,3100.0,6/7/2023
Gujarat,bhavnagar,Mahuva(Station Road),Wheat,Kalyan,FAQ,1775.0,3285.0,2530.0,6/7/2023
Rajasthan,dausa,Bandikui,Wheat,Other,FAQ,2060.0,2165.0,2113.0,6/7/2023
Punjab,jalandhar,Phillaur(Apra Mandi),Tomato,Other,FAQ,1000.0,1000.0,1000.0,6/7/2023
Delhi,delhi,Shahdara,Onion,Nasik,FAQ,800.0,1300.0,1100.0,6/7/2023
Rajasthan,bikaner,Lunkaransar,Wheat,Other,FAQ,2050.0,2300.0,2175.0,6/7/2023
Uttar Pradesh,aligarh,Atrauli,Wheat,Dara,FAQ,2200.0,2300.0,2250.0,6/7/2023
Uttar Pradesh,maharajganj,Gadaura,Onion,Red,FAQ,800.0,1000.0,900.0,6/7/2023
Uttar Pradesh,hardoi,Madhoganj,Wheat,Dara,FAQ,2200.0,2300.0,2250.0,6/7/2023
Haryana,yamuna nagar,Radaur,Tomato,Other,FAQ,500.0,700.0,600.0,6/7/2023
Uttar Pradesh,jhansi,Moth,Onion,Red,FAQ,900.0,1000.0,950.0,6/7/2023
Uttar Pradesh,baghpat,Baraut,Potato,Chips,FAQ,900.0,1000.0,950.0,6/7/2023
Maharashtra,nagpur,Hingna,Tomato,Other,FAQ,1200.0,2000.0,1500.0,6/7/2023
Assam,lakhimpur,Golagokarnath,Onion,Red,FAQ,1010.0,1210.0,1110.0,6/7/2023
Maharashtra,ahmednagar,Kopargaon,Wheat,Other,FAQ,2281.0,2383.0,2301.0,6/7/2023
Karnataka,kolar,Srinivasapur,Tomato,Tomato,FAQ,533.0,2200.0,1867.0,6/7/2023
Punjab,kapurthala,Sultanpur,Tomato,Other,FAQ,360.0,500.0,500.0,6/7/2023
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Onion,Red,FAQ,1050.0,1200.0,1130.0,6/7/2023
Karnataka,bangalore,Ramanagara,Tomato,Tomato,FAQ,2000.0,3500.0,3000.0,6/7/2023
Haryana,kurukshetra,Pehowa,Tomato,Other,FAQ,1500.0,1500.0,1500.0,6/7/2023
Maharashtra,chandrapur,Chandrapur(Ganjwad),Potato,Other,FAQ,1300.0,1500.0,1400.0,6/7/2023
Punjab,jalandhar,Mehatpur,Tomato,Local,FAQ,1000.0,1500.0,1000.0,6/7/2023
Uttar Pradesh,auraiya,Auraiya,Wheat,Dara,FAQ,2125.0,2300.0,2260.0,6/7/2023
Punjab,amritsar,Rayya,Potato,Other,FAQ,900.0,900.0,900.0,6/7/2023
Kerala,kollam,Kottarakkara,Tomato,Other,FAQ,4000.0,4000.0,4000.0,6/7/2023
Himachal Pradesh,shimla,Shimla,Tomato,Deshi,FAQ,1200.0,2000.0,1500.0,6/7/2023
Madhya Pradesh,sagar,Sagar(F&V),Onion,Other,FAQ,600.0,1000.0,800.0,6/7/2023
Punjab,hoshiarpur,Mukerian,Onion,Onion,FAQ,1100.0,1400.0,1200.0,6/7/2023
Rajasthan,kota,Kota (F&V),Onion,Other,FAQ,500.0,1000.0,600.0,6/7/2023
Uttar Pradesh,fatehpur,Bindki,Onion,Red,FAQ,1050.0,1125.0,1090.0,6/7/2023
Kerala,kollam,Anchal,Potato,Other,FAQ,3600.0,3800.0,3700.0,6/7/2023
Madhya Pradesh,bhind,Bhind,Wheat,Mill Quality,FAQ,2202.0,2267.0,2250.0,6/7/2023
Uttar Pradesh,prayagraj,Jasra,Tomato,Deshi,FAQ,860.0,1000.0,925.0,6/7/2023
Haryana,rohtak,Meham,Onion,Other,FAQ,1100.0,1100.0,1100.0,6/7/2023
Andhra Pradesh,karimnagar,Karimnagar,Tomato,Hybrid,FAQ,3000.0,3500.0,3250.0,6/7/2023
Maharashtra,jalgaon,Chopada,Wheat,Other,FAQ,2200.0,2681.0,2527.0,6/7/2023
Maharashtra,parbhani,Parbhani,Wheat,Other,FAQ,2600.0,2850.0,2700.0,6/7/2023
Kerala,kottayam,Kottayam,Potato,Potato,FAQ,2600.0,3000.0,2800.0,6/7/2023
Madhya Pradesh,rajgarh,Khujner,Wheat,Deshi,FAQ,2040.0,2264.0,2200.0,6/7/2023
Kerala,kollam,Kottarakkara,Potato,Other,FAQ,3500.0,3500.0,3500.0,6/7/2023
Gujarat,bhavnagar,Palitana,Wheat,Hybrid,FAQ,2025.0,2875.0,2450.0,6/7/2023
Uttar Pradesh,amethi,Jafarganj,Tomato,Deshi,FAQ,1500.0,1570.0,1530.0,6/7/2023
Uttar Pradesh,barabanki,Barabanki,Onion,Red,FAQ,980.0,1070.0,1020.0,6/7/2023
Karnataka,hassan,Channarayapatna,Onion,Local,FAQ,1000.0,1000.0,1000.0,6/7/2023
Madhya Pradesh,shivpuri,Khaniadhana,Wheat,Lokwan,FAQ,2010.0,2195.0,2103.0,6/7/2023
Uttar Pradesh,maharajganj,Gadaura,Potato,Red,FAQ,700.0,900.0,800.0,6/7/2023
Andhra Pradesh,hyderabad,Mahboob Manison,Potato,(Red Nanital),FAQ,1500.0,1500.0,1500.0,6/7/2023
Karnataka,hassan,Hassan,Tomato,Tomato,FAQ,1500.0,3000.0,2220.0,6/7/2023
Madhya Pradesh,harda,Harda(F&V),Tomato,Hybrid,FAQ,1300.0,1500.0,1400.0,6/7/2023
Himachal Pradesh,kangra,Palampur,Onion,Other,FAQ,1300.0,1800.0,1550.0,6/7/2023
Rajasthan,ganganagar,Suratgarh,Potato,(Red Nanital),FAQ,800.0,1000.0,900.0,6/7/2023
Orissa,nuapada,Khariar Road,Tomato,Other,FAQ,3000.0,3100.0,3000.0,6/7/2023
West Bengal,howrah,Ramkrishanpur(Howrah),Tomato,Other,FAQ,2600.0,3500.0,3000.0,6/7/2023
Haryana,fatehabad,Ratia,Potato,Other,FAQ,650.0,1600.0,1000.0,6/7/2023
Karnataka,bangalore,Bangalore,Onion,Bangalore-Samall,FAQ,400.0,800.0,600.0,6/7/2023
Punjab,ludhiana,Samrala,Tomato,Other,FAQ,1000.0,1500.0,1300.0,6/7/2023
Madhya Pradesh,guna,Aron,Wheat,Other,FAQ,1911.0,3600.0,2200.0,6/7/2023
Maharashtra,pune,Baramati,Onion,Red,FAQ,200.0,1020.0,700.0,6/7/2023
Rajasthan,ganganagar,Padampur,Wheat,Other,FAQ,2095.0,2151.0,2120.0,6/7/2023
Punjab,moga,Kot ise Khan,Tomato,Other,FAQ,700.0,900.0,800.0,6/7/2023
Assam,lakhimpur,Lakhimpur,Potato,Haldwani,FAQ,970.0,1040.0,1000.0,6/7/2023
Uttar Pradesh,hardoi,Hardoi,Onion,Pusa-Red,FAQ,1070.0,1150.0,1115.0,6/7/2023
Punjab,sangrur,Sangrur,Onion,Onion,FAQ,700.0,900.0,800.0,6/7/2023
West Bengal,bankura,Bankura Sadar,Onion,Nasik,FAQ,1600.0,1800.0,1700.0,6/7/2023
Rajasthan,hanumangarh,Sangriya,Onion,Onion,FAQ,350.0,1900.0,1500.0,6/7/2023
Haryana,gurgaon,Pataudi,Tomato,Other,FAQ,700.0,1100.0,900.0,6/7/2023
Uttar Pradesh,barabanki,Safdarganj,Potato,Desi,FAQ,1000.0,1100.0,1050.0,6/7/2023
Uttar Pradesh,maharajganj,Partaval,Tomato,Hybrid,FAQ,1050.0,1250.0,1140.0,6/7/2023
Madhya Pradesh,shivpuri,Barad,Wheat,Mill Quality,FAQ,2160.0,2200.0,2170.0,6/7/2023
Punjab,hoshiarpur,GarhShankar (Kotfatuhi),Potato,Other,FAQ,650.0,800.0,750.0,6/7/2023
Madhya Pradesh,bhopal,Bhopal,Wheat,MP Sharbati,FAQ,3711.0,3711.0,3711.0,6/7/2023
Madhya Pradesh,raisen,Obedullaganj,Wheat,Lokwan,FAQ,2100.0,2905.0,2155.0,6/7/2023
Madhya Pradesh,dhar,Dhamnod,Wheat,Lok-1,FAQ,2200.0,2470.0,2370.0,6/7/2023
Maharashtra,amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,2100.0,2400.0,2200.0,6/7/2023
Andhra Pradesh,kurnool,Pattikonda,Tomato,Local,FAQ,2000.0,3000.0,2500.0,6/7/2023
Uttar Pradesh,pratapgarh,Pratapgarh,Potato,Desi,FAQ,1000.0,1200.0,1075.0,6/7/2023
Rajasthan,pratapgarh,Pratapgarh,Potato,Desi,FAQ,1000.0,1200.0,1075.0,6/7/2023
Kerala,kottayam,Thalayolaparambu,Tomato,Tomato,FAQ,3700.0,4100.0,4000.0,6/7/2023
Madhya Pradesh,jhabua,Thandla,Onion,Other,FAQ,600.0,1000.0,800.0,6/7/2023
West Bengal,nadia,Nadia,Potato,Jyoti,FAQ,1440.0,1480.0,1460.0,6/7/2023
Karnataka,hassan,Hassan,Onion,Other,FAQ,576.0,1543.0,1050.0,6/7/2023
Rajasthan,tonk,Niwai,Wheat,Other,FAQ,2132.0,2221.0,2176.0,6/7/2023
Madhya Pradesh,gwalior,Dabra,Wheat,Other,FAQ,2200.0,2350.0,2275.0,6/7/2023
Rajasthan,ganganagar,Suratgarh,Onion,1st Sort,FAQ,700.0,900.0,800.0,6/7/2023
